Year,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2020,21778,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,71.8,,,67.6,75.7,1094,POINT (-77.33579849 39.61593513),21778,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,21778,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16,,,14,18.1,1094,POINT (-77.33579849 39.61593513),21778,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2021,21778,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,12.4,,,10.3,14.5,1094,POINT (-77.33579849 39.61593513),21778,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2021,21778,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.6,,,31.9,39.9,1094,POINT (-77.33579849 39.61593513),21778,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,21778,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.7,,,9.2,12.5,1094,POINT (-77.33579849 39.61593513),21778,HLTHSTAT,PHLTH,CrdPrv,Physical Health
2021,21778,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.4,,,2.8,4.1,1094,POINT (-77.33579849 39.61593513),21778,DISABLT,SELFCARE,CrdPrv,Self-care Disability
2020,21778,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,31.9,,,30.2,33.4,1094,POINT (-77.33579849 39.61593513),21778,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours
2021,21778,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.1,,,2.7,3.6,1094,POINT (-77.33579849 39.61593513),21778,HLTHOUT,STROKE,CrdPrv,Stroke
2020,21778,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,11.7,,,7.4,16.6,1094,POINT (-77.33579849 39.61593513),21778,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,21778,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.3,,,3.5,5.1,1094,POINT (-77.33579849 39.61593513),21778,DISABLT,VISION,CrdPrv,Vision Disability
2021,21779,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,6.2,,,4.9,7.9,983,POINT (-77.65162909 39.42681645),21779,PREVENT,ACCESS2,CrdPrv,Health Insurance
2021,21779,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,31.9,,,29.2,34.9,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,21779,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,15.2,,,13,17.6,983,POINT (-77.65162909 39.42681645),21779,RISKBEH,BINGE,CrdPrv,Binge Drinking
2021,21779,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,35.7,,,32.7,38.7,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2021,21779,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,77.4,,,74.3,80.3,983,POINT (-77.65162909 39.42681645),21779,PREVENT,BPMED,CrdPrv,Taking BP Medication
2021,21779,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,,,7,8.4,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
2021,21779,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.3,,,9.1,11.5,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2020,21779,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,86.7,,,84.8,88.4,983,POINT (-77.65162909 39.42681645),21779,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
2021,21779,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.6,,,4.8,6.3,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2021,21779,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,76.5,,,73.4,79.5,983,POINT (-77.65162909 39.42681645),21779,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2021,21779,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,89.3,,,87.2,90.9,983,POINT (-77.65162909 39.42681645),21779,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2021,21779,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,10.5,,,9.1,12.3,983,POINT (-77.65162909 39.42681645),21779,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2020,21779,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,71.9,,,69.5,74.3,983,POINT (-77.65162909 39.42681645),21779,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2021,21779,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.8,,,5.7,8,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,COPD,CrdPrv,COPD
2020,21779,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,51.5,,,45.4,57.4,983,POINT (-77.65162909 39.42681645),21779,PREVENT,COREM,CrdPrv,Core preventive services for older men
2020,21779,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,46.7,,,41.5,51.7,983,POINT (-77.65162909 39.42681645),21779,PREVENT,COREW,CrdPrv,Core preventive services for older women
2021,21779,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,14.1,,,11.3,17.1,983,POINT (-77.65162909 39.42681645),21779,RISKBEH,CSMOKING,CrdPrv,Current Smoking
2020,21779,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,69.9,,,66.3,73.6,983,POINT (-77.65162909 39.42681645),21779,PREVENT,DENTAL,CrdPrv,Dental Visit
2021,21779,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,22.7,,,19.9,25.6,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,DEPRESSION,CrdPrv,Depression
2021,21779,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.7,,,9.3,12.1,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,21779,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,25.3,,,22.2,28.6,983,POINT (-77.65162909 39.42681645),21779,DISABLT,DISABILITY,CrdPrv,Any Disability
2021,21779,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13,,,11,15.3,983,POINT (-77.65162909 39.42681645),21779,HLTHSTAT,GHLTH,CrdPrv,General Health
2021,21779,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,6.2,,,5.5,7,983,POINT (-77.65162909 39.42681645),21779,DISABLT,HEARING,CrdPrv,Hearing Disability
2021,21779,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,40.7,,,37.6,43.8,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2021,21779,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,5.7,,,4.9,6.7,983,POINT (-77.65162909 39.42681645),21779,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2021,21779,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.9,,,2.6,3.2,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
2021,21779,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,21.7,,,18.6,25.3,983,POINT (-77.65162909 39.42681645),21779,RISKBEH,LPA,CrdPrv,Physical Inactivity
2020,21779,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,74.6,,,70.7,78.6,983,POINT (-77.65162909 39.42681645),21779,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,21779,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.6,,,12.8,16.5,983,POINT (-77.65162909 39.42681645),21779,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2021,21779,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,11.2,,,9.6,13.1,983,POINT (-77.65162909 39.42681645),21779,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2021,21779,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37,,,33.1,41.3,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,21779,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.3,,,8.9,12,983,POINT (-77.65162909 39.42681645),21779,HLTHSTAT,PHLTH,CrdPrv,Physical Health
2021,21779,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,2.8,,,2.4,3.3,983,POINT (-77.65162909 39.42681645),21779,DISABLT,SELFCARE,CrdPrv,Self-care Disability
2020,21779,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,32,,,30.6,33.3,983,POINT (-77.65162909 39.42681645),21779,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours
2021,21779,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,,,2.5,3.2,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,STROKE,CrdPrv,Stroke
2020,21779,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,9.9,,,6.8,13.7,983,POINT (-77.65162909 39.42681645),21779,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,21779,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,3.5,,,3,4,983,POINT (-77.65162909 39.42681645),21779,DISABLT,VISION,CrdPrv,Vision Disability
2021,21780,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.2,,,6.4,10.3,1625,POINT (-77.4714445 39.67297119),21780,PREVENT,ACCESS2,CrdPrv,Health Insurance
2021,21780,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,25.5,,,23.1,28,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,21780,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,16.4,,,14.3,18.7,1625,POINT (-77.4714445 39.67297119),21780,RISKBEH,BINGE,CrdPrv,Binge Drinking
2021,21780,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,32.1,,,29.5,34.8,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2021,21780,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,76.9,,,74.2,79.4,1625,POINT (-77.4714445 39.67297119),21780,PREVENT,BPMED,CrdPrv,Taking BP Medication
2021,21780,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.2,,,6.5,7.8,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
2021,21780,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,8.6,10.8,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2020,21780,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,84.5,,,82.6,86.3,1625,POINT (-77.4714445 39.67297119),21780,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
2021,21780,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.9,,,5.2,6.6,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2021,21780,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,71,,,67.7,74.1,1625,POINT (-77.4714445 39.67297119),21780,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2021,21780,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,86,,,83.7,88.3,1625,POINT (-77.4714445 39.67297119),21780,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2021,21780,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,11.9,,,10.1,13.8,1625,POINT (-77.4714445 39.67297119),21780,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2020,21780,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,70.7,,,68.3,73.1,1625,POINT (-77.4714445 39.67297119),21780,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2021,21780,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.8,,,5.7,7.8,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,COPD,CrdPrv,COPD
2020,21780,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,55.2,,,49.5,60.4,1625,POINT (-77.4714445 39.67297119),21780,PREVENT,COREM,CrdPrv,Core preventive services for older men
2020,21780,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,39.7,,,34.3,44.6,1625,POINT (-77.4714445 39.67297119),21780,PREVENT,COREW,CrdPrv,Core preventive services for older women
2021,21780,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,15.8,,,13,18.7,1625,POINT (-77.4714445 39.67297119),21780,RISKBEH,CSMOKING,CrdPrv,Current Smoking
2020,21780,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,65.4,,,61.2,69.2,1625,POINT (-77.4714445 39.67297119),21780,PREVENT,DENTAL,CrdPrv,Dental Visit
2021,21780,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.9,,,18.3,23.5,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,DEPRESSION,CrdPrv,Depression
2021,21780,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.5,,,8.3,10.9,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,21780,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,25.1,,,22,28.2,1625,POINT (-77.4714445 39.67297119),21780,DISABLT,DISABILITY,CrdPrv,Any Disability
2021,21780,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.1,,,12.1,16.2,1625,POINT (-77.4714445 39.67297119),21780,HLTHSTAT,GHLTH,CrdPrv,General Health
2021,21780,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,6.4,,,5.7,7.2,1625,POINT (-77.4714445 39.67297119),21780,DISABLT,HEARING,CrdPrv,Hearing Disability
2021,21780,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,38.5,,,36,41.3,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2021,21780,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,6.7,,,5.7,7.7,1625,POINT (-77.4714445 39.67297119),21780,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2021,21780,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.8,,,2.6,3.1,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
2021,21780,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,21,,,18,24.2,1625,POINT (-77.4714445 39.67297119),21780,RISKBEH,LPA,CrdPrv,Physical Inactivity
2020,21780,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,71.6,,,67.3,75.6,1625,POINT (-77.4714445 39.67297119),21780,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,21780,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15.7,,,13.9,17.6,1625,POINT (-77.4714445 39.67297119),21780,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2021,21780,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,11.5,,,9.9,13.3,1625,POINT (-77.4714445 39.67297119),21780,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2021,21780,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.8,,,31,38.6,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,21780,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.1,,,8.7,11.5,1625,POINT (-77.4714445 39.67297119),21780,HLTHSTAT,PHLTH,CrdPrv,Physical Health
2021,21780,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.2,,,2.7,3.7,1625,POINT (-77.4714445 39.67297119),21780,DISABLT,SELFCARE,CrdPrv,Self-care Disability
2020,21780,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,31.6,,,30.2,32.7,1625,POINT (-77.4714445 39.67297119),21780,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours
2021,21780,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3,,,2.6,3.3,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,STROKE,CrdPrv,Stroke
2020,21780,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,11.7,,,8.4,15.3,1625,POINT (-77.4714445 39.67297119),21780,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,21780,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.1,,,3.6,4.7,1625,POINT (-77.4714445 39.67297119),21780,DISABLT,VISION,CrdPrv,Vision Disability
2021,21781,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,7.8,,,5.3,11.4,136,POINT (-77.75964837 39.57107357),21781,PREVENT,ACCESS2,CrdPrv,Health Insurance
2021,21781,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,11.5,,,10.2,12.9,136,POINT (-77.75964837 39.57107357),21781,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,21781,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,19.2,,,16.5,22.2,136,POINT (-77.75964837 39.57107357),21781,RISKBEH,BINGE,CrdPrv,Binge Drinking
2021,21781,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,15.4,,,13.7,17.2,136,POINT (-77.75964837 39.57107357),21781,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2021,21781,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,52.4,,,49.2,55.8,136,POINT (-77.75964837 39.57107357),21781,PREVENT,BPMED,CrdPrv,Taking BP Medication
2021,21781,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.3,,,2.1,2.6,136,POINT (-77.75964837 39.57107357),21781,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
2021,21781,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.6,,,9.3,12.2,136,POINT (-77.75964837 39.57107357),21781,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2020,21781,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,86.4,,,83.6,89.2,136,POINT (-77.75964837 39.57107357),21781,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
2021,21781,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,1.6,,,1.4,1.9,136,POINT (-77.75964837 39.57107357),21781,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
